account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
348,4260,5,6,8,0,8.357259153499912,False,False,False,True,0,1,0
937,108297,9,2,8,1,11.592641965597878,False,False,False,True,0,1,1
1906,5214,20,5,8,0,8.559294367434873,False,True,False,False,0,1,0
2101,53379,8,1,8,1,10.885191422958515,False,False,False,True,0,1,0
2403,8130,6,3,8,0,9.003439196207838,False,False,True,False,0,1,0
2786,10664,3,1,8,0,9.274722630905451,False,True,False,False,0,1,0
1703,4235,16,4,8,0,8.351374706721296,False,True,False,False,0,1,0
1248,4974,6,0,8,0,8.512180649592693,False,False,True,False,0,1,0
2303,91528,16,2,8,1,11.424411140939485,False,True,False,False,1,0,0
1979,42631,16,4,8,0,10.660360423976618,False,True,False,False,0,1,0
811,233994,22,3,8,1,12.363055026590182,False,False,False,True,0,1,1
2721,103740,1,5,8,1,11.549652687342256,False,False,False,True,0,1,0
2083,5103,17,0,8,0,8.537779825024625,False,False,False,True,0,1,0
659,4118,8,5,8,0,8.323365694436081,False,True,False,False,1,0,0
1968,4390,0,6,8,0,8.387312270561717,False,True,False,False,0,1,0
2172,6450,22,4,8,0,8.771990436532242,False,True,False,False,0,1,0
2694,3610,12,3,8,0,8.191740021277457,False,False,True,False,1,0,0
2225,6172,1,3,8,0,8.727940222393896,False,False,True,False,0,1,0
1801,2016,23,0,8,0,7.6093665379542115,False,True,False,False,0,1,0
2483,21281,10,4,8,0,9.965616924001678,False,True,False,False,0,1,0
1256,26410,13,4,8,0,10.181535869019624,False,False,True,False,0,1,0
1883,4993,22,4,8,0,8.515992470839718,False,True,False,False,1,0,0
1786,2342,19,4,8,0,7.759187438507795,False,True,False,False,0,1,0
2724,77350,8,0,8,1,11.256108784165866,False,True,False,False,0,1,0
322,4200,8,5,8,0,8.343077871169383,False,False,True,False,0,1,0
123,1354,23,0,8,0,7.2115567333138015,False,True,False,False,1,0,1
541,2755,21,0,8,0,7.9215356321335495,False,True,False,False,0,1,0
1866,13962,15,4,8,0,9.544166252942194,False,True,False,False,0,1,0
2432,2617,19,3,8,0,7.870165946469845,False,False,True,False,0,1,0
442,6024,19,4,8,0,8.703672758358856,False,False,True,False,1,0,0
554,3622,0,1,8,0,8.195057690895077,False,True,False,False,0,1,0
156,137353,12,4,8,1,11.83031681377865,False,True,False,False,0,1,1
2237,2527,6,1,8,0,7.8351837552667485,False,False,True,False,0,1,0
2153,9726,1,2,8,0,9.18266080286944,False,True,False,False,0,1,0
2840,272810,21,1,8,1,12.516534526719155,False,True,False,False,0,1,0
870,210023,8,4,8,1,12.254977088883777,True,False,False,False,0,1,0
2853,36498,23,0,8,0,10.505040141934996,False,True,False,False,0,1,0
21,8833,8,3,8,0,9.086363192156472,False,True,False,False,0,1,0
144,7410,17,3,8,0,8.910720661951359,False,True,False,False,1,0,1
1310,180931,14,6,8,1,12.105876549050832,False,False,False,True,0,1,1
872,278399,14,2,8,1,12.536814207442402,False,True,False,False,0,1,0
131,8322,8,6,8,0,9.026778045746095,False,True,False,False,0,1,0
1488,17338,17,5,8,0,9.760713578544673,False,False,False,True,1,0,0
1530,25114,15,3,8,0,10.131220556184145,False,True,False,False,0,1,0
2175,6731,13,1,8,0,8.814627555310697,False,False,False,True,0,1,0
2321,178768,9,6,8,1,12.093849748613772,False,True,False,False,0,1,0
1412,6405,15,5,8,0,8.764990330169104,True,False,False,False,0,1,0
2724,95713,14,5,8,1,11.469119857232753,False,True,False,False,0,1,0
477,4346,9,5,8,0,8.377241230988792,False,True,False,False,0,1,0
927,4065,3,3,8,0,8.310414994188292,False,True,False,False,0,1,0
2279,41511,6,4,8,0,10.633737821047575,False,False,False,True,0,1,0
1720,25413,13,6,8,0,10.14305548226448,False,False,False,True,0,1,0
1363,167621,15,3,8,1,12.029466723332103,False,True,False,False,1,0,0
928,283500,10,2,8,1,12.554970929480584,False,False,True,False,0,1,0
643,11090,0,4,8,0,9.313889247604742,False,False,False,True,0,1,0
265,4065,11,6,8,0,8.310414994188292,False,False,True,False,1,0,0
449,15806,16,3,8,0,9.668208158877395,True,False,False,False,0,1,0
2077,23775,0,6,8,0,10.076431947517486,False,False,True,False,0,1,0
2402,184055,4,1,8,1,12.122995338112805,False,True,False,False,0,1,0
934,37661,13,5,8,0,10.536406907545587,True,False,False,False,1,0,0
10,9894,15,2,8,0,9.199784858036667,False,False,True,False,0,1,0
2906,8026,3,3,8,0,8.990566138131577,False,False,False,True,0,1,0
2326,147225,10,6,8,1,11.899724100114376,False,True,False,False,0,1,0
459,162442,6,5,8,1,11.998082449987244,False,True,False,False,0,1,1
1872,12523,14,1,8,0,9.435402082446297,False,False,False,True,1,0,0
1171,7296,17,2,8,0,8.89521858376562,False,True,False,False,0,1,0
671,7580,5,3,8,0,8.933400396056303,False,True,False,False,0,1,0
872,21582,12,6,8,0,9.97966124675897,False,False,False,True,0,1,0
2225,168703,2,4,8,1,12.03590097898207,False,True,False,False,0,1,1
2163,140210,5,4,8,1,11.850903709848648,False,False,True,False,0,1,0
1140,8089,11,3,8,0,8.998384010052538,False,False,False,True,0,1,0
2294,7212,13,6,8,0,8.883640232503673,False,True,False,False,1,0,1
1233,3150,1,1,8,0,8.055475141757274,False,True,False,False,0,1,0
1544,20519,6,5,8,0,9.929155299284705,False,False,False,True,0,1,0
1052,216774,22,3,8,1,12.286615228245362,False,True,False,False,0,1,0
1743,9114,12,4,8,0,9.117676687112763,False,False,True,False,0,1,0
2121,3675,20,4,8,0,8.209580483475577,False,True,False,False,1,0,0
1388,5532,15,3,8,0,8.618485442898109,False,True,False,False,0,1,1
1948,4647,4,4,8,0,8.444192298531748,False,True,False,False,0,1,0
2590,6916,9,0,8,0,8.841737428600585,False,False,False,True,0,1,0
2685,8090,1,5,8,0,8.99850761180784,False,False,False,True,0,1,0
2396,108192,19,1,8,1,11.591671948292463,False,False,True,False,0,1,0
322,14599,7,1,8,0,9.588776807696428,False,False,False,True,0,1,0
526,7614,23,6,8,0,8.937875265329263,False,False,False,True,0,1,0
851,164241,8,6,8,1,12.009096228920182,False,True,False,False,0,1,0
2622,202280,20,5,8,1,12.217413098824176,False,True,False,False,1,0,0
738,5331,23,3,8,0,8.5814816812986,False,False,False,True,0,1,0
1848,10966,5,5,8,0,9.302646042760209,False,False,True,False,0,1,0
2406,3578,0,5,8,0,8.182838710766026,True,False,False,False,0,1,0
2832,11674,1,6,8,0,9.365205082537098,False,True,False,False,0,1,0
2256,272514,4,0,8,1,12.515448937442027,False,False,False,True,0,1,0
1046,5027,7,3,8,0,8.522777569710138,False,False,False,True,0,1,0
2265,9900,4,6,8,0,9.200391041122515,False,False,False,True,0,1,0
1616,8442,23,6,8,0,9.0410929746695,False,False,False,True,0,1,0
2301,14354,9,3,8,0,9.571853592555165,True,False,False,False,0,1,0
2140,9373,1,2,8,0,9.14569517848265,False,False,False,True,0,1,0
2119,4489,22,2,8,0,8.4096079807363,False,True,False,False,0,1,0
2856,280221,16,5,8,1,12.543337425149057,False,False,True,False,0,1,0
808,4197,9,0,8,0,8.342363500380579,False,False,False,True,0,1,0
2785,4840,23,6,8,0,8.484876589939695,False,False,False,True,0,1,0
2625,289341,23,4,8,1,12.575364658442819,False,True,False,False,0,1,1
2591,6723,12,2,8,0,8.813438494528507,False,False,True,False,0,1,1
886,14682,1,3,8,0,9.594445640962938,True,False,False,False,0,1,0
2530,26053,6,4,8,0,10.16792658625751,False,False,False,True,0,1,0
2270,3763,21,3,8,0,8.23323750070527,False,False,False,True,0,1,0
791,8666,9,4,8,0,9.067277989134345,False,True,False,False,0,1,0
2948,20825,20,2,8,0,9.943957485089841,False,False,False,True,0,1,0
2665,1941,23,5,8,0,7.571473648851271,False,True,False,False,0,1,0
861,4745,20,5,8,0,8.465057436995709,True,False,False,False,0,1,0
2012,3205,19,5,8,0,8.072779333169498,False,False,False,True,0,1,0
1205,2985,3,3,8,0,8.001689978099135,False,False,False,True,0,1,0
1958,7176,17,5,8,0,8.878636747430072,False,True,False,False,0,1,0
687,2664,6,2,8,0,7.887959336599945,True,False,False,False,0,1,0
1341,2195,10,2,8,0,7.694392802629421,False,True,False,False,0,1,0
2684,18594,6,0,8,0,9.830648006359171,False,False,False,True,0,1,0
1247,9810,12,5,8,0,9.19125948416339,False,False,False,True,0,1,0
1838,16541,10,4,8,0,9.713657880251851,False,True,False,False,0,1,0
133,4060,14,0,8,0,8.309184527686298,False,False,False,True,0,1,0
765,53948,1,0,8,1,10.895794434833306,False,False,False,True,0,1,0
654,12028,5,6,8,0,9.395075679994072,False,True,False,False,0,1,0
1213,176603,17,3,8,1,12.081665216952112,False,False,True,False,0,1,0
385,6367,7,0,8,0,8.75904072752422,False,False,False,True,0,1,0
1984,10374,17,2,8,0,9.247154345098899,False,False,False,True,0,1,0
1350,4867,17,1,8,0,8.490438454107418,False,True,False,False,0,1,0
1327,7330,22,2,8,0,8.899867211223587,False,True,False,False,1,0,1
2502,11050,12,4,8,0,9.310276200588783,False,True,False,False,0,1,0
440,203633,4,2,8,1,12.224079543822631,False,False,True,False,0,1,1
345,14408,6,0,8,0,9.575608290332934,False,True,False,False,0,1,0
1304,9059,5,4,8,0,9.111624399037025,False,False,True,False,0,1,0
1600,10713,1,2,8,0,9.279306576440906,False,True,False,False,0,1,0
1774,15613,23,5,8,0,9.655923226680237,True,False,False,False,0,1,0
2242,12027,6,0,8,0,9.394992544108419,False,False,True,False,0,1,0
2838,7020,13,6,8,0,8.85666093701725,False,True,False,False,0,1,0
495,6839,13,4,8,0,8.830543010616596,False,True,False,False,1,0,0
23,9628,12,1,8,0,9.172534657240284,False,False,False,True,0,1,0
2604,23683,0,3,8,0,10.072554993651666,False,False,False,True,0,1,0
1627,17261,0,2,8,0,9.756262832779603,False,False,False,True,0,1,0
2995,36976,18,3,8,0,10.518051376717915,False,False,False,True,0,1,0
1168,11175,13,4,8,0,9.321523900936798,False,False,False,True,0,1,0
1523,284870,4,5,8,1,12.559791725203246,False,True,False,False,1,0,1
208,3218,17,6,8,0,8.076826031298808,False,False,False,True,0,1,0
705,4284,22,1,8,0,8.36287583103188,False,False,True,False,0,1,0
334,10730,2,1,8,0,9.280892027927127,False,True,False,False,0,1,0
1920,18611,3,5,8,0,9.831561812964539,False,False,True,False,0,1,0
2664,10616,18,5,8,0,9.270211769013573,False,False,False,True,1,0,1
755,4249,11,5,8,0,8.354674261918463,False,True,False,False,0,1,0
636,11750,14,0,8,0,9.371693622333941,False,True,False,False,0,1,0
2088,26097,11,5,8,0,10.169613962022192,False,True,False,False,0,1,0
1518,7095,7,5,8,0,8.867286523989415,False,False,True,False,0,1,0
2301,32932,15,3,8,0,10.402230473559138,False,False,False,True,0,1,0
1005,1335,20,1,8,0,7.197435354096591,False,False,False,True,0,1,0
2150,3636,8,0,8,0,8.19891444498699,False,True,False,False,0,1,0
2291,7931,16,5,8,0,8.978660489639687,False,True,False,False,0,1,0
1350,7011,21,4,8,0,8.855378246041125,False,False,False,True,0,1,0
2608,6858,14,0,8,0,8.83331693749932,False,False,False,True,1,0,1
1129,7281,16,4,8,0,8.893160828735379,False,False,True,False,1,0,0
441,9856,22,3,8,0,9.19593714166544,False,True,False,False,0,1,0
508,4726,11,0,8,0,8.461046030793236,False,True,False,False,0,1,0
1009,10110,12,4,8,0,9.2213792190914,True,False,False,False,0,1,0
1800,3628,16,0,8,0,8.19671240721307,False,False,False,True,0,1,0
1849,5206,19,1,8,0,8.557759153162898,False,False,False,True,0,1,0
707,9421,16,0,8,0,9.150802659259986,False,True,False,False,0,1,0
2817,14770,3,5,8,0,9.6004210780406,False,False,False,True,0,1,0
1692,11812,2,0,8,0,9.37695589894852,False,False,False,True,1,0,0
457,21524,2,4,8,0,9.976970329295932,False,True,False,False,0,1,0
458,6801,23,3,8,0,8.82497196556714,False,False,False,True,1,0,0
958,7926,17,1,8,0,8.978029932837156,False,True,False,False,0,1,0
2913,275245,14,4,8,1,12.525420522235917,False,True,False,False,0,1,0
2760,5968,4,4,8,0,8.69433468816865,False,True,False,False,0,1,0
86,17922,9,4,8,0,9.793840083231597,False,False,False,True,0,1,1
2433,10592,10,0,8,0,9.267948684596496,False,True,False,False,0,1,0
1017,5064,21,3,8,0,8.530109416682784,False,False,True,False,0,1,0
702,63738,9,0,8,1,11.06255189911277,False,True,False,False,0,1,0
2844,33874,17,3,8,0,10.430432558182002,False,True,False,False,0,1,0
1819,5911,8,3,8,0,8.684739462628038,False,True,False,False,0,1,0
2228,4331,5,6,8,0,8.37378460812088,False,False,True,False,0,1,0
2405,111717,15,1,8,1,11.62373311800127,False,False,False,True,0,1,1
476,6590,5,6,8,0,8.79346036105272,False,False,True,False,0,1,0
2081,8748,8,0,8,0,9.076694687106265,False,True,False,False,1,0,0
1796,16488,18,3,8,0,9.710448770900967,True,False,False,False,1,0,0
2989,4931,0,5,8,0,8.503499864284235,False,False,False,True,0,1,0
2291,17981,21,5,8,0,9.797126536544718,False,False,False,True,0,1,0
755,15643,23,4,8,0,9.657842735875406,False,True,False,False,0,1,0
1273,13017,11,3,8,0,9.474088294132333,False,True,False,False,1,0,0
174,24069,1,5,8,0,10.088721530777118,False,False,False,True,0,1,0
1533,39061,17,4,8,0,10.572905406396837,False,False,False,True,0,1,0
495,93968,21,1,8,1,11.45072021962633,False,True,False,False,0,1,0
2578,6653,13,5,8,0,8.802973456578423,False,True,False,False,0,1,0
1867,12261,10,6,8,0,9.414260328322634,False,False,True,False,0,1,0
2944,22889,23,1,8,0,10.038455412946613,False,False,False,True,0,1,0
2257,37815,0,1,8,0,10.540487572473072,True,False,False,False,1,0,0
1857,7160,23,6,8,0,8.87640491500694,False,False,True,False,0,1,0
2702,22010,13,1,8,0,9.999297607382104,False,True,False,False,1,0,0
1798,12007,6,5,8,0,9.393328373313297,True,False,False,False,0,1,0
295,5504,18,3,8,0,8.61341204915678,False,False,False,True,0,1,0
371,19333,4,5,8,0,9.869620483024551,False,True,False,False,0,1,0
705,7097,17,2,8,0,8.867568333206442,False,False,False,True,1,0,0
2641,104463,23,5,8,1,11.556597793426414,True,False,False,False,0,1,0
1561,15821,2,4,8,0,9.669156655581341,True,False,False,False,0,1,0
1625,9067,12,5,8,0,9.11250701162742,False,False,True,False,0,1,0
2359,13225,1,2,8,0,9.489939868234607,False,False,True,False,0,1,0
2893,173193,2,0,8,1,12.06216763247809,False,True,False,False,1,0,1
84,7569,4,3,8,0,8.931948346431495,False,True,False,False,1,0,0
711,5855,20,2,8,0,8.675222055641148,False,True,False,False,0,1,0
1491,8380,10,6,8,0,9.033722518098907,False,False,True,False,0,1,0
306,20065,9,2,8,0,9.906782119485557,False,True,False,False,0,1,0
2281,22735,17,2,8,0,10.031704850336881,False,False,False,True,0,1,0
2197,6881,9,5,8,0,8.836664586357426,False,False,False,True,0,1,0
186,4549,7,2,8,0,8.422882511944996,False,False,False,True,0,1,0
2352,7606,23,1,8,0,8.936824154997302,False,False,True,False,0,1,0
835,3089,12,5,8,0,8.035926369891792,False,True,False,False,0,1,0
832,1113,2,3,8,0,7.01571242048723,False,True,False,False,0,1,0
46,4204,14,3,8,0,8.344029572407049,True,False,False,False,0,1,0
1239,158961,2,5,8,1,11.976420458928128,False,True,False,False,0,1,0
1491,8422,3,2,8,0,9.038721338315364,False,False,True,False,0,1,0
2380,10861,7,6,8,0,9.29302573859479,False,False,False,True,0,1,0
2673,7513,3,0,8,0,8.924523226133914,False,False,False,True,0,1,0
458,1894,23,0,8,0,7.546974117516527,False,True,False,False,1,0,0
1978,3776,2,6,8,0,8.236685322712457,False,False,False,True,0,1,0
1190,8447,10,4,8,0,9.041685005946043,False,False,False,True,0,1,0
513,197834,2,4,8,1,12.195188628928095,True,False,False,False,1,0,0
743,7693,19,3,8,0,8.94819608331224,False,False,False,True,0,1,0
2257,249301,2,4,8,1,12.426420291942366,False,False,False,True,0,1,1
2920,4677,12,4,8,0,8.450625947144124,False,True,False,False,0,1,0
313,15600,6,2,8,0,9.65509029374725,False,True,False,False,0,1,0
2132,200420,22,6,8,1,12.208175433121877,False,True,False,False,0,1,0
2158,194159,23,6,8,1,12.176437840400483,False,True,False,False,0,1,1
2999,11123,5,6,8,0,9.316860215353856,True,False,False,False,1,0,0
2332,10561,15,3,8,0,9.26501793326688,False,True,False,False,0,1,0
2620,6207,12,4,8,0,8.733594061863055,False,False,False,True,0,1,0
2523,4383,12,0,8,0,8.385716828627851,False,False,False,True,1,0,0
1401,8931,9,2,8,0,9.097395612960048,False,False,True,False,1,0,1
1562,9080,22,6,8,0,9.113939597689829,True,False,False,False,0,1,0
632,8315,12,0,8,0,9.025936648977904,False,True,False,False,0,1,0
1347,3049,12,6,8,0,8.022896869601457,False,True,False,False,0,1,0
2737,5926,19,4,8,0,8.687273461787838,False,True,False,False,0,1,0
177,10497,6,2,8,0,9.258940041812245,True,False,False,False,1,0,1
781,13051,11,3,8,0,9.47669665771321,False,True,False,False,0,1,0
619,10854,19,4,8,0,9.292381082312392,False,True,False,False,0,1,0
539,20557,10,1,8,0,9.931005438572868,False,False,True,False,0,1,0
267,263606,1,6,8,1,12.482214636644851,False,False,False,True,0,1,1
1370,229402,14,4,8,1,12.343235561185619,True,False,False,False,1,0,0
1853,21024,16,6,8,0,9.953467484841148,False,False,False,True,0,1,0
1011,22768,23,6,8,0,10.033155240658164,False,True,False,False,0,1,0
2764,30015,4,5,8,0,10.30948585180595,False,False,False,True,0,1,0
42,4631,0,1,8,0,8.440744019252831,False,True,False,False,0,1,0
267,5824,9,5,8,0,8.669914278433902,False,True,False,False,0,1,1
1369,7415,7,4,8,0,8.91139510724569,False,True,False,False,0,1,1
2134,13847,21,0,8,0,9.535896096856046,False,False,False,True,0,1,0
1087,9046,6,1,8,0,9.110188490025742,False,True,False,False,0,1,0
174,3945,19,5,8,0,8.28045768658256,False,False,False,True,1,0,0
149,8176,1,0,8,0,9.009080614161977,True,False,False,False,0,1,0
585,10728,3,2,8,0,9.280705634636746,False,False,True,False,0,1,0
70,128930,3,4,8,1,11.76703265652155,False,False,True,False,1,0,1
1218,11806,12,6,8,0,9.37644785490711,True,False,False,False,0,1,0
2460,3595,21,6,8,0,8.18757739559151,False,False,True,False,0,1,0
1087,6380,7,1,8,0,8.761080103868347,False,False,False,True,0,1,0
906,58898,5,4,8,1,10.98357939156686,False,False,True,False,0,1,0
569,7614,16,0,8,0,8.937875265329263,True,False,False,False,0,1,0
2063,4794,20,6,8,0,8.475328987317539,False,True,False,False,0,1,0
270,8194,0,6,8,0,9.01127949117793,False,True,False,False,1,0,0
2198,5534,12,4,8,0,8.618846845142738,False,False,False,True,0,1,0
1181,230228,4,0,8,1,12.346829744746378,True,False,False,False,0,1,0
1780,8338,2,5,8,0,9.028698584086985,False,True,False,False,0,1,0
1828,3656,7,4,8,0,8.204398418149381,False,True,False,False,0,1,0
423,2884,6,0,8,0,7.9672801789422,False,False,False,True,0,1,0
706,7891,5,3,8,0,8.973604867142505,False,True,False,False,0,1,0
1562,11995,17,3,8,0,9.392328539868899,False,False,True,False,0,1,0
897,139209,14,0,8,1,11.843738863382614,False,False,True,False,0,1,0
2874,6926,7,6,8,0,8.843182098022606,False,False,False,True,0,1,0
615,9763,12,1,8,0,9.186457431512851,False,True,False,False,0,1,0
2125,7768,10,5,8,0,8.95789673495042,False,False,False,True,1,0,0
2322,4813,13,0,8,0,8.479283618343016,False,True,False,False,1,0,0
1706,7778,19,4,8,0,8.959183074206774,False,False,False,True,0,1,0
2228,10748,1,6,8,0,9.282568005973063,False,False,False,True,0,1,0
944,24277,18,3,8,0,10.097325869457748,True,False,False,False,0,1,0
680,11444,21,0,8,0,9.345308232386667,False,True,False,False,0,1,0
2358,134190,15,2,8,1,11.807019437187364,False,True,False,False,1,0,1
1653,17510,0,4,8,0,9.7705845338719,False,True,False,False,0,1,0
2077,5210,6,6,8,0,8.558527054909215,False,True,False,False,0,1,0
2562,14411,21,1,8,0,9.575816471867984,False,False,False,True,0,1,0
1729,213404,9,6,8,1,12.270947047753378,False,False,True,False,0,1,0
2054,54564,10,4,8,1,10.90714793054719,False,False,False,True,0,1,0
2680,3987,4,1,8,0,8.291045131081729,True,False,False,False,0,1,0
2951,4046,12,6,8,0,8.305731144875866,False,False,False,True,1,0,0
2653,205870,22,2,8,1,12.235005038025859,False,True,False,False,0,1,0
93,199623,5,6,8,1,12.204190876112156,False,False,False,True,0,1,0
2925,4095,5,1,8,0,8.317766166719343,False,False,False,True,0,1,0
2559,22297,8,2,8,0,10.012252267327517,False,True,False,False,0,1,0
2166,13844,23,3,8,0,9.535679435605061,False,True,False,False,0,1,0
2042,4676,18,1,8,0,8.450412157725886,False,True,False,False,0,1,0
392,3622,22,5,8,0,8.195057690895077,False,False,False,True,0,1,0
2357,7107,21,2,8,0,8.868976189274543,False,True,False,False,0,1,0
302,13016,21,4,8,0,9.47401147446646,False,True,False,False,0,1,0
